14_tim/3/Users_ipod5_unkown_2016-08-16_03%3A35%3A49.000000_2/0_0.png 1:0.999366 2:0.000511 4:0.000083 5:0.000028 3:0.000012
14_tim/3/Users_ipod5_unkown_2016-08-16_03%3A36%3A10.000000_2/0_0.png 1:0.999310 2:0.000559 4:0.000091 5:0.000024 3:0.000016
14_tim/3/Users_ipod5_unkown_2016-08-16_03%3A36%3A25.000000_2/0_0.png 1:0.999285 2:0.000567 4:0.000119 5:0.000018 3:0.000011
14_tim/3/Users_ipod5_unkown_2016-08-16_03%3A36%3A40.000000_2/0_0.png 1:0.999573 2:0.000367 4:0.000038 5:0.000015 3:0.000007
14_tim/3/Users_ipod5_unkown_2016-08-16_03%3A37%3A00.000000_2/0_0.png 1:0.999416 2:0.000480 4:0.000058 5:0.000034 3:0.000013
14_tim/3/Users_ipod5_unkown_2016-08-16_03%3A37%3A15.000000_2/0_0.png 1:0.999518 2:0.000401 4:0.000050 5:0.000021 3:0.000009
14_tim/3/Users_ipod5_unkown_2016-08-16_03%3A37%3A30.000000_2/0_0.png 1:0.999502 2:0.000413 4:0.000051 5:0.000023 3:0.000011
14_tim/3/Users_ipod5_unkown_2016-08-16_03%3A37%3A43.000000_2/0_0.png 1:0.999612 2:0.000328 4:0.000043 5:0.000012 3:0.000006
14_tim/3/Users_ipod5_unkown_2016-08-16_03%3A37%3A57.000000_2/0_0.png 1:0.999529 2:0.000356 4:0.000078 5:0.000024 3:0.000013
14_tim/3/Users_ipod5_unkown_2016-08-16_03%3A38%3A25.000000_2/0_0.png 1:0.999221 2:0.000687 4:0.000064 5:0.000017 3:0.000012
14_tim/3/Users_ipod5_unkown_2016-08-16_03%3A38%3A56.000000_2/0_0.png 1:0.999469 2:0.000443 4:0.000065 5:0.000015 3:0.000009
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A31%3A06.000000_2/0_0.png 5:0.755334 1:0.108885 2:0.071631 3:0.063429 4:0.000722
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A31%3A56.000000_2/0_0.png 5:0.719559 1:0.114806 3:0.099458 2:0.064095 4:0.002082
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A32%3A34.000000_2/0_0.png 5:0.752493 1:0.100975 3:0.084441 2:0.061295 4:0.000796
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A33%3A06.000000_2/0_0.png 5:0.716469 1:0.124328 2:0.085123 3:0.073176 4:0.000904
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A33%3A44.000000_2/0_0.png 5:0.772457 1:0.099067 3:0.064410 2:0.063472 4:0.000594
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A34%3A05.000000_2/0_0.png 5:0.800862 1:0.081367 3:0.064545 2:0.052866 4:0.000360
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A34%3A33.000000_2/0_0.png 5:0.779309 3:0.090999 1:0.083143 2:0.045917 4:0.000632
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A35%3A00.000000_2/0_0.png 1:0.400143 3:0.397054 4:0.101139 2:0.093184 5:0.008479
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A35%3A49.000000_2/0_0.png 5:0.700039 1:0.131352 3:0.090112 2:0.076077 4:0.002420
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A36%3A32.000000_2/0_0.png 5:0.751344 1:0.099455 3:0.091959 2:0.056428 4:0.000815
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A37%3A15.000000_2/0_0.png 5:0.753594 1:0.116175 2:0.070356 3:0.058926 4:0.000948
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A37%3A43.000000_2/0_0.png 5:0.773440 1:0.095760 3:0.067664 2:0.062737 4:0.000400
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A37%3A58.000000_2/0_0.png 5:0.726916 1:0.111775 3:0.096855 2:0.062566 4:0.001888
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A38%3A13.000000_2/0_0.png 5:0.719469 1:0.116006 3:0.098821 2:0.064447 4:0.001258
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A38%3A33.000000_2/0_0.png 5:0.723299 1:0.108330 3:0.103283 2:0.064032 4:0.001056
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A38%3A59.000000_2/0_0.png 5:0.720557 1:0.124383 2:0.081621 3:0.071414 4:0.002024
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A39%3A14.000000_2/0_0.png 5:0.798485 1:0.077659 3:0.077451 2:0.045906 4:0.000499
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A39%3A44.000000_2/0_0.png 5:0.812355 1:0.091202 2:0.062716 3:0.033581 4:0.000146
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A39%3A59.000000_2/0_0.png 5:0.772940 1:0.092158 3:0.072650 2:0.061860 4:0.000392
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A40%3A14.000000_2/0_0.png 5:0.776745 1:0.097817 2:0.064814 3:0.060313 4:0.000311
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A40%3A28.000000_2/0_0.png 5:0.731091 1:0.108250 3:0.095924 2:0.063129 4:0.001606
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A40%3A42.000000_2/0_0.png 5:0.764835 1:0.100944 3:0.069474 2:0.063763 4:0.000984
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A41%3A21.000000_2/0_0.png 5:0.761870 1:0.092336 3:0.084356 2:0.060680 4:0.000758
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A41%3A57.000000_2/0_0.png 5:0.763361 1:0.112764 2:0.076532 3:0.046886 4:0.000457
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A42%3A24.000000_2/0_0.png 5:0.711735 1:0.129780 2:0.085626 3:0.071908 4:0.000951
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A44%3A50.000000_2/0_0.png 5:0.774152 1:0.092022 3:0.074348 2:0.058884 4:0.000593
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A45%3A16.000000_2/0_0.png 5:0.741362 1:0.105364 3:0.090185 2:0.061770 4:0.001319
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A45%3A37.000000_2/0_0.png 5:0.766548 1:0.107445 2:0.066888 3:0.058569 4:0.000550
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A46%3A04.000000_2/0_0.png 5:0.745152 1:0.101668 3:0.094236 2:0.058010 4:0.000934
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A47%3A08.000000_2/0_0.png 5:0.698500 1:0.128095 3:0.095604 2:0.075454 4:0.002348
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A47%3A34.000000_2/0_0.png 5:0.684119 1:0.132272 3:0.102578 2:0.078277 4:0.002754
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A48%3A48.000000_2/0_0.png 5:0.734298 1:0.126387 2:0.104622 3:0.034449 4:0.000245
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A49%3A45.000000_2/0_0.png 5:0.764266 1:0.111966 2:0.075713 3:0.047663 4:0.000392
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A50%3A41.000000_2/0_0.png 5:0.802601 1:0.079883 3:0.064511 2:0.052726 4:0.000279
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A51%3A28.000000_2/0_0.png 5:0.770856 1:0.092454 3:0.078089 2:0.057992 4:0.000609
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A51%3A59.000000_2/0_0.png 5:0.704835 1:0.128730 3:0.090257 2:0.073938 4:0.002240
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A53%3A09.000000_2/0_0.png 5:0.696157 1:0.136751 2:0.097757 3:0.068366 4:0.000970
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A53%3A40.000000_2/0_0.png 5:0.717489 1:0.123893 2:0.088184 3:0.069667 4:0.000766
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A54%3A17.000000_2/0_0.png 5:0.784871 1:0.091582 3:0.065204 2:0.057936 4:0.000408
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A54%3A47.000000_2/0_0.png 5:0.752007 1:0.116107 2:0.076811 3:0.054582 4:0.000492
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A55%3A28.000000_2/0_0.png 5:0.788777 1:0.098787 2:0.064084 3:0.047757 4:0.000595
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A55%3A58.000000_2/0_0.png 5:0.710580 1:0.123571 3:0.084711 2:0.080412 4:0.000726
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A56%3A40.000000_2/0_0.png 5:0.716484 1:0.124913 3:0.084592 2:0.072182 4:0.001828
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A57%3A27.000000_2/0_0.png 5:0.747188 1:0.101020 3:0.089088 2:0.061898 4:0.000807
14_tim/3/Users_ipod5_unkown_2016-08-15_22%3A58%3A57.000000_2/0_0.png 5:0.775979 1:0.089929 3:0.073663 2:0.060128 4:0.000300
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A00%3A11.000000_2/0_0.png 5:0.785908 1:0.101523 2:0.081461 3:0.030958 4:0.000150
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A01%3A22.000000_2/0_0.png 5:0.756185 1:0.115557 2:0.077648 3:0.050086 4:0.000524
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A02%3A06.000000_2/0_0.png 5:0.727730 1:0.134002 2:0.092282 3:0.045402 4:0.000584
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A03%3A56.000000_2/0_0.png 5:0.723161 1:0.117962 2:0.093689 3:0.064470 4:0.000719
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A04%3A27.000000_2/0_0.png 5:0.705737 1:0.125468 2:0.086873 3:0.081006 4:0.000917
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A04%3A47.000000_2/0_0.png 5:0.714733 1:0.123235 2:0.084344 3:0.076769 4:0.000919
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A05%3A28.000000_2/0_0.png 5:0.796670 1:0.086655 3:0.063346 2:0.052782 4:0.000547
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A05%3A54.000000_2/0_0.png 5:0.731109 1:0.116315 3:0.085622 2:0.065699 4:0.001254
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A07%3A03.000000_2/0_0.png 5:0.717185 1:0.123001 2:0.084262 3:0.074296 4:0.001256
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A07%3A36.000000_2/0_0.png 5:0.744086 1:0.104468 3:0.083383 2:0.067611 4:0.000452
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A09%3A18.000000_2/0_0.png 5:0.776270 1:0.106651 2:0.070736 3:0.045746 4:0.000597
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A09%3A44.000000_2/0_0.png 5:0.737584 1:0.109491 3:0.090829 2:0.060165 4:0.001932
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A10%3A10.000000_2/0_0.png 5:0.717941 1:0.115991 3:0.093860 2:0.071166 4:0.001041
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A10%3A39.000000_2/0_0.png 5:0.800847 1:0.077344 3:0.070007 2:0.051613 4:0.000190
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A11%3A10.000000_2/0_0.png 5:0.698538 1:0.130516 3:0.086867 2:0.082154 4:0.001924
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A11%3A46.000000_2/0_0.png 5:0.728691 1:0.115271 3:0.078289 2:0.076983 4:0.000766
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A12%3A33.000000_2/0_0.png 5:0.767102 1:0.104867 2:0.063864 3:0.063594 4:0.000573
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A13%3A05.000000_2/0_0.png 5:0.680968 1:0.145258 2:0.098657 3:0.073505 4:0.001611
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A13%3A31.000000_2/0_0.png 5:0.741441 1:0.127520 2:0.084629 3:0.045679 4:0.000730
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A14%3A35.000000_2/0_0.png 5:0.752006 1:0.116361 2:0.087835 3:0.043532 4:0.000266
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A19%3A15.000000_2/0_0.png 5:0.784556 1:0.094249 3:0.064950 2:0.055789 4:0.000455
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A20%3A17.000000_2/0_0.png 5:0.694675 1:0.139338 2:0.098611 3:0.066093 4:0.001282
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A20%3A47.000000_2/0_0.png 5:0.812749 1:0.071285 3:0.069824 2:0.045709 4:0.000434
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A21%3A18.000000_2/0_0.png 5:0.720321 1:0.138624 2:0.091875 3:0.048500 4:0.000680
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A21%3A54.000000_2/0_0.png 5:0.740330 1:0.107649 3:0.087015 2:0.063631 4:0.001374
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A24%3A17.000000_2/0_0.png 5:0.665946 1:0.156354 2:0.118649 3:0.057391 4:0.001659
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A24%3A50.000000_2/0_0.png 5:0.654570 1:0.160126 2:0.112372 3:0.071118 4:0.001815
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A25%3A21.000000_2/0_0.png 5:0.725156 1:0.126857 2:0.092255 3:0.054451 4:0.001281
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A25%3A51.000000_2/0_0.png 5:0.695137 1:0.133287 2:0.097392 3:0.073124 4:0.001059
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A26%3A22.000000_2/0_0.png 5:0.744337 1:0.112562 2:0.077953 3:0.064767 4:0.000381
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A26%3A59.000000_2/0_0.png 5:0.655040 1:0.155828 2:0.113754 3:0.073892 4:0.001486
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A27%3A35.000000_2/0_0.png 5:0.742831 1:0.118834 2:0.083339 3:0.053884 4:0.001112
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A28%3A51.000000_2/0_0.png 5:0.775880 1:0.092174 3:0.074373 2:0.056535 4:0.001037
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A29%3A16.000000_2/0_0.png 5:0.686250 1:0.143235 2:0.105334 3:0.064182 4:0.001000
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A29%3A58.000000_2/0_0.png 5:0.679566 1:0.145082 2:0.113002 3:0.061408 4:0.000942
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A30%3A34.000000_2/0_0.png 5:0.799944 1:0.086108 2:0.061325 3:0.052480 4:0.000143
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A31%3A08.000000_2/0_0.png 5:0.782604 1:0.085539 3:0.077719 2:0.053196 4:0.000941
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A31%3A50.000000_2/0_0.png 5:0.828494 1:0.075724 2:0.059684 3:0.036037 4:0.000062
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A32%3A32.000000_2/0_0.png 5:0.768575 1:0.106318 2:0.067916 3:0.056818 4:0.000373
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A33%3A04.000000_2/0_0.png 5:0.762656 1:0.095940 3:0.082568 2:0.057990 4:0.000846
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A33%3A29.000000_2/0_0.png 5:0.810916 1:0.075687 3:0.062442 2:0.050635 4:0.000320
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A33%3A59.000000_2/0_0.png 5:0.748235 1:0.125810 2:0.084168 3:0.041214 4:0.000572
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A34%3A31.000000_2/0_0.png 5:0.752739 1:0.107889 2:0.079604 3:0.059476 4:0.000292
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A35%3A32.000000_2/0_0.png 5:0.702051 1:0.146172 2:0.097978 3:0.052969 4:0.000829
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A36%3A03.000000_2/0_0.png 5:0.749892 1:0.126212 2:0.087533 3:0.036083 4:0.000280
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A36%3A45.000000_2/0_0.png 5:0.733228 1:0.116595 2:0.090530 3:0.059243 4:0.000403
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A37%3A27.000000_2/0_0.png 5:0.793598 1:0.092474 2:0.061866 3:0.051789 4:0.000273
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A38%3A24.000000_2/0_0.png 5:0.767209 1:0.115706 2:0.077656 3:0.039176 4:0.000253
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A39%3A01.000000_2/0_0.png 5:0.691606 1:0.138044 2:0.108235 3:0.061432 4:0.000684
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A39%3A32.000000_2/0_0.png 5:0.778375 1:0.100390 2:0.073087 3:0.047933 4:0.000215
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A39%3A52.000000_2/0_0.png 5:0.760916 1:0.104566 2:0.075285 3:0.058827 4:0.000406
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A40%3A28.000000_2/0_0.png 5:0.719160 1:0.118308 3:0.096960 2:0.063659 4:0.001913
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A40%3A59.000000_2/0_0.png 5:0.757750 1:0.097744 3:0.075948 2:0.067791 4:0.000767
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A41%3A46.000000_2/0_0.png 5:0.710256 1:0.126606 3:0.088594 2:0.072535 4:0.002010
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A43%3A26.000000_2/0_0.png 5:0.668275 1:0.155426 2:0.114258 3:0.060605 4:0.001437
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A43%3A47.000000_2/0_0.png 5:0.776887 1:0.102098 2:0.074509 3:0.046291 4:0.000215
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A44%3A14.000000_2/0_0.png 5:0.804524 1:0.079471 3:0.066621 2:0.048810 4:0.000575
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A44%3A46.000000_2/0_0.png 1:0.378648 5:0.310124 3:0.150256 2:0.111052 4:0.049921
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A45%3A23.000000_2/0_0.png 5:0.850741 1:0.065617 2:0.047629 3:0.035935 4:0.000078
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A45%3A55.000000_2/0_0.png 5:0.738262 1:0.114645 2:0.087529 3:0.059134 4:0.000430
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A46%3A27.000000_2/0_0.png 5:0.777627 1:0.103902 2:0.077202 3:0.041054 4:0.000215
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A50%3A06.000000_2/0_0.png 5:0.781985 1:0.103949 2:0.076349 3:0.037501 4:0.000216
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A50%3A39.000000_2/0_0.png 5:0.697139 1:0.135961 2:0.100821 3:0.064501 4:0.001579
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A51%3A00.000000_2/0_0.png 5:0.699388 1:0.138425 2:0.106961 3:0.053884 4:0.001343
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A52%3A02.000000_2/0_0.png 5:0.843096 1:0.064948 2:0.056988 3:0.034922 4:0.000046
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A52%3A34.000000_2/0_0.png 5:0.652671 1:0.164323 2:0.125869 3:0.055612 4:0.001525
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A53%3A11.000000_2/0_0.png 5:0.768350 1:0.106597 2:0.079607 3:0.045268 4:0.000178
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A53%3A43.000000_2/0_0.png 5:0.766370 1:0.104285 2:0.082536 3:0.046662 4:0.000147
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A54%3A04.000000_2/0_0.png 5:0.763399 1:0.106487 2:0.075770 3:0.054017 4:0.000327
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A54%3A30.000000_2/0_0.png 5:0.834500 1:0.069693 2:0.054383 3:0.041339 4:0.000084
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A54%3A56.000000_2/0_0.png 5:0.742055 1:0.111733 2:0.086474 3:0.059288 4:0.000449
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A55%3A17.000000_2/0_0.png 5:0.722186 1:0.123159 2:0.093147 3:0.060927 4:0.000581
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A55%3A43.000000_2/0_0.png 5:0.781483 1:0.094185 2:0.073138 3:0.051040 4:0.000155
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A56%3A08.000000_2/0_0.png 5:0.761756 1:0.091395 3:0.089904 2:0.055981 4:0.000964
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A56%3A33.000000_2/0_0.png 5:0.774503 1:0.110176 2:0.071805 3:0.043168 4:0.000348
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A56%3A54.000000_2/0_0.png 5:0.768020 1:0.099577 2:0.075687 3:0.056524 4:0.000192
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A57%3A45.000000_2/0_0.png 2:0.447506 3:0.405941 1:0.077692 4:0.067016 5:0.001844
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A58%3A23.000000_2/0_0.png 5:0.794554 1:0.078478 3:0.073836 2:0.052555 4:0.000577
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A58%3A49.000000_2/0_0.png 5:0.700314 1:0.148345 2:0.105872 3:0.044820 4:0.000650
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A59%3A27.000000_2/0_0.png 5:0.732897 1:0.112017 2:0.082078 3:0.072292 4:0.000716
14_tim/3/Users_ipod5_unkown_2016-08-15_23%3A59%3A53.000000_2/0_0.png 3:0.723426 2:0.145331 5:0.081295 1:0.027065 4:0.022883
14_tim/3/Users_ipod5_unkown_2016-08-16_00%3A00%3A24.000000_2/0_0.png 5:0.389697 1:0.247336 2:0.231260 3:0.121288 4:0.010419
14_tim/3/Users_ipod5_unkown_2016-08-16_00%3A00%3A56.000000_2/0_0.png 5:0.479455 1:0.220214 2:0.197649 3:0.099891 4:0.002791
14_tim/3/Users_ipod5_unkown_2016-08-16_00%3A01%3A27.000000_2/0_0.png 5:0.436541 2:0.247668 1:0.206649 3:0.104802 4:0.004340
14_tim/3/Users_ipod5_unkown_2016-08-16_00%3A02%3A14.000000_2/0_0.png 1:0.373193 5:0.260698 2:0.167308 3:0.157324 4:0.041476
14_tim/3/Users_ipod5_unkown_2016-08-16_00%3A02%3A40.000000_2/0_0.png 5:0.344669 2:0.278666 3:0.188594 1:0.168173 4:0.019899
14_tim/3/Users_ipod5_unkown_2016-08-16_00%3A03%3A00.000000_2/0_0.png 2:0.294632 1:0.272920 3:0.211103 5:0.156461 4:0.064885
14_tim/3/Users_ipod5_unkown_2016-08-16_00%3A03%3A57.000000_2/0_0.png 4:0.500570 1:0.217477 3:0.210166 2:0.071699 5:0.000087
